"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mei4",182.420937072157,-1.74866668260592,0.250163242533956,-6.99010240230864,2.74685677399144e-12,2.01857034716593e-11
"Prss35",668.801969742832,3.60325069680074,0.566865408654622,6.35644835932495,2.06471808420868e-10,1.30208071210609e-09
"Plscr2",477.225941079624,3.29808004360117,0.179729194260619,18.3502744624712,3.28449096465609e-75,3.40409173909322e-73
"Plod2",3651.53330256282,2.06769596734105,0.0738427842212887,28.0013272677351,1.56542445638753e-172,2.61391097006576e-169
"Chst2",57.8025700230038,2.22423731458528,0.461202521758775,4.82269113816474,1.41634198035221e-06,5.82985135051574e-06
"Trpc1",206.482189851088,1.94626188523299,0.213418638798105,9.11945599594122,7.55023617312839e-20,9.1725908819542e-19
"BC043934",27.9026310433898,1.92995700472546,0.546162879031536,3.5336656496093,0.000409839177536915,0.00115706615818613
"Gm28729",622.01024848131,2.23579735215812,0.160219519435429,13.9545878057584,2.95002312846251e-44,1.02385560218325e-42
"Clstn2",83.6685218651931,-1.98035689605284,0.368428285734755,-5.3751489034112,7.65194188846768e-08,3.66805048484505e-07
"Rbp2",125.126663144146,-2.27714057057689,0.645464960210701,-3.52790733959216,0.000418858752080217,0.00118009173720688
"Nme9",2175.93748164381,2.09361671734624,0.262078449564782,7.98851153470644,1.36577690103989e-15,1.27089134791502e-14
"Il20rb",244.009329336459,-2.12773545250036,0.225338825522488,-9.44238280982795,3.64396751262731e-21,4.72082273963476e-20
"Ephb1",157.886696527666,-2.83474700139939,0.353206737569839,-8.0257444150223,1.00912124191018e-15,9.47817126464134e-15
"Ky",562.994378660007,2.67443303524916,0.314585061307786,8.50146228854947,1.87217199909658e-17,1.97716098400727e-16
"Trf",118882.237282915,3.12375072461539,0.28498355067529,10.9611615028777,5.87405730418662e-28,1.0622783774647e-26
"Tmem108",379.197099257138,2.74970208294452,0.195817045282696,14.0421998451403,8.60010007806415e-45,3.02675184948824e-43
"Ackr4",29.4983376656605,-2.89945718600389,0.613815613742807,-4.72366150532427,2.3163584346292e-06,9.31751460267869e-06
"Gm38077",48.375573261078,1.54368651042801,0.463102459378653,3.3333584807543,0.00085804310096634,0.00228103161530553
"Cacna2d2",123.74053655313,2.83017573360512,0.331335457028966,8.54172311947196,1.322349724417e-17,1.41885500808226e-16
"Zmynd10",2105.99631295922,2.28784858267944,0.104156245710516,21.9655438526281,6.15163695517466e-107,1.9259750033826e-104
"Sema3b",1060.64607481961,2.03005824735665,0.24901493650329,8.15235534005741,3.5690375768515e-16,3.44922808391797e-15
"Gm20661",321.934119629172,3.40060718554444,0.23733314078357,14.3284126874027,1.45406122021922e-46,5.51808889329656e-45
"Cdhr4",1193.4104775758,3.45798371239761,0.355155667830344,9.73652971251318,2.10624488650256e-22,2.90925074948165e-21
"Gm37475",16.9766217088453,-1.99936738017991,0.77471463007148,-2.58077917025452,0.00985776167853672,0.0207047438861006
"Lrrc2",33.1038984997724,2.62066693894874,0.604017571937518,4.33872632304782,1.43310851816986e-05,5.14740793763305e-05
"Fbxl2",379.579453630474,1.97284541910893,0.183862339519469,10.7300136845046,7.35852777296416e-27,1.27990689088085e-25
"D730003K21Rik",240.684119486971,4.78741205418848,0.69400144157711,6.89827393342173,5.26381716841395e-12,3.77948611595436e-11
"Dlec1",2123.69229482184,2.307711471025,0.119389905013575,19.3292009970408,3.05106272191103e-83,4.24549727637768e-81
"Xylb",828.632881479029,2.13615227218906,0.117940245596251,18.1121572317377,2.55535673005977e-73,2.47754199608633e-71
"Scn5a",763.883747850213,3.03251738883277,0.349207169781203,8.6840066620992,3.8206640200725e-18,4.2187317335525e-17
"Ttc21a",2451.54949230842,2.20456868731895,0.186052064353932,11.849203044182,2.17247022465106e-32,4.74533176396164e-31
"Ulk4",2471.74599313395,2.21651660487058,0.106073958670308,20.8959544138425,5.8280030929865e-97,1.19977028056714e-94
"Lyzl4",88.6847950900376,1.70179931198127,0.321266792935628,5.29715286298595,1.17622225276987e-07,5.50834154397807e-07
"Hhatl",70.3095753560268,3.13992586139048,0.420544693228843,7.46633095589167,8.24617902765637e-14,6.7570108193904e-13
"Ccdc13",645.383122329393,2.92861877350464,0.170886836994236,17.1377668696824,7.7573224923739e-66,5.68668499587292e-64
"Ccr9",18.1692637392518,-1.91660504838671,0.77278880638228,-2.48011491957172,0.0131340044765101,0.0268285740482526
"Iyd",225.161650880463,2.79246427582758,0.247803356775884,11.2688718674344,1.86949823542402e-29,3.59268791329311e-28
"Akap12",1701.31632251338,1.55131771826605,0.292683576481061,5.30032377257913,1.15597497716721e-07,5.41858763470644e-07
"Ccdc170",1138.59921964444,2.16639822595958,0.135637710327084,15.9719463026573,2.00432727746536e-57,1.10333444416665e-55
"Syne1",443.374498635716,1.66496511321199,0.158245753489187,10.5213888935463,6.88510734501099e-26,1.15222041404037e-24
"Rgs17",525.211762473686,-1.98607915414874,0.134457370997791,-14.7710693687546,2.25112625615435e-49,9.61077425496805e-48
"Adgb",1925.38920907482,2.61145970194041,0.268444744929093,9.72810886139791,2.28807069482165e-22,3.15459875245686e-21
"Gm47770",26.5855510650772,2.64442538036088,0.64986465798502,4.06919402042916,4.71760501693773e-05,0.000156193364605729
"Ect2l",688.825458186221,2.44167269040041,0.403366879298584,6.05323048497747,1.41969508540334e-09,8.20899489936184e-09
"Gm33056",245.819919082935,1.88414921714496,0.260390442455175,7.23586165213919,4.62582697052345e-13,3.57413510092681e-12
"Olig3",168.724148732791,2.06679476115864,0.259672010200613,7.95925120909993,1.73083516235847e-15,1.60166199630069e-14
"Slc2a12",637.738358412317,1.82182933090612,0.139346168193322,13.074125787073,4.62854479041112e-39,1.31489170340829e-37
"Eya4",325.681049831553,2.29608315023013,0.172606732843234,13.3023962183184,2.24167221550734e-40,6.7107271025188e-39
"Taar2",26.3482758662972,1.78524419521628,0.630397056291407,2.83193612247934,0.00462670904966339,0.0104760988273673
"Moxd1",93.4499482232548,-2.11836558897646,0.338113212868728,-6.26525527057388,3.7221514693759e-10,2.28685577603357e-09
"Ccn2",891.089416431444,1.5104735369363,0.25891627049514,5.83383011831482,5.41692747553995e-09,2.93565041840658e-08
"Enpp3",1817.41698852777,1.76329136483862,0.102982610111682,17.1222244505783,1.01328239197591e-65,7.35633226406471e-64
"Arg1",4893.4034975756,1.6293301058475,0.337837772833899,4.82281804127502,1.41544083894682e-06,5.82773833635421e-06
"Arhgap18",1893.90592479163,1.63443104249537,0.103539592106379,15.7855657844984,3.91126445641877e-56,2.09176093420147e-54
"Rsph4a",2798.72776298609,2.1497742917548,0.198579381420879,10.8257678937898,2.59891452566671e-27,4.60571786458955e-26
"Lama4",63.2090785457129,-2.63081985392647,0.542875875517703,-4.84607987307897,1.25924836046669e-06,5.21465537643799e-06
"Fam229b",309.569814578074,1.51459689064195,0.162517065694346,9.31961750706556,1.16760454395004e-20,1.47949081673535e-19
"Ddo",719.511896366061,2.1037445835879,0.143784271461511,14.631256688956,1.77478430818298e-48,7.24767896287334e-47
"Ak9",855.071842648335,2.04725386154859,0.176088065589005,11.6263067272653,3.02922304310778e-31,6.32266165164218e-30
"Ppil6",1055.39326964122,2.62964051055511,0.125259636697884,20.9935185817088,7.51699565475778e-98,1.56896403749583e-95
"Ccdc162",2796.2383784843,2.50293348046487,0.120496920825492,20.7717629904394,7.79443324588466e-96,1.56179657092206e-93
"Armc2",509.457999591311,2.27088122126063,0.15985126706766,14.2062134565342,8.38377287338339e-46,3.12633594891329e-44
"Gm15199",28.4828487267334,1.7918006263611,0.59841016654726,2.99426835726995,0.00275103862086346,0.00656127732016125
"Cd24a",33000.8911596704,1.74851856859222,0.0689892849867834,25.3447846129611,1.02585816439961e-141,7.00754386118059e-139
"Prdm1",576.815681533329,2.14649776700021,0.211785452974079,10.1352464810835,3.85400372661735e-24,5.91603350394337e-23
"Pkib",18.3252580503608,-2.55068433501112,0.714533964186242,-3.56971741422538,0.000357366519429856,0.00101945786901896
"P4ha1",3878.89516829133,1.79355422994054,0.179399291435162,9.99755470376958,1.56206558244531e-23,2.3127804505407e-22
"Spock2",431.530646027027,2.6784968785455,0.171894565306406,15.5822080457926,9.6174413569011e-55,4.93279551916415e-53
"Vsir",527.874572088756,4.64663763493206,0.416977337523348,11.1436215275654,7.6926237322783e-29,1.44868107078544e-27
"Pcbd1",250.78870571298,2.3996017101672,0.27189772861749,8.82538343504515,1.09085411777509e-18,1.24380543868923e-17
"Tbata",370.724902508799,3.22596028520404,0.224923617645295,14.3424702082259,1.18752157168141e-46,4.54098579624127e-45
"Stox1",249.406535678067,2.44862840780104,0.205200477928102,11.9328591849527,7.97852135267307e-33,1.77631435389587e-31
"Pbld2",94.0754970489577,1.54748962664793,0.296686914836183,5.21590117145001,1.8292569258302e-07,8.33790508989271e-07
"Zfp365",183.433203973902,-2.13169520680093,0.286591862872341,-7.43808699045466,1.0215378582271e-13,8.28029715935107e-13
"Cabcoco1",279.493658427975,1.73652175864581,0.187407406122008,9.26602525790939,1.93212048177274e-20,2.43181797320609e-19
"Rhobtb1",747.81976100353,1.54552682117425,0.147287813531973,10.4932430193129,9.27878440692439e-26,1.54249526623075e-24
"A930033H14Rik",82.3122661320362,2.48753984358609,0.361907305437709,6.8734170496435,6.2681964731377e-12,4.47286118700443e-11
"Rsph14",939.614013720335,2.55968641530367,0.133565605113274,19.1642632332842,7.3591311144446e-82,9.37229003287063e-80
"Rab36",1358.94943731488,1.86331494370714,0.148166788001014,12.5757935961627,2.86904656390064e-36,7.30780199360997e-35
"Ggt1",28.1154184192828,1.52635634032835,0.614974625626946,2.48198263265299,0.0130653643092308,0.0267065145319804
"Susd2",801.67325836481,2.36245380980961,0.135108153479551,17.4856494516977,1.84301300921222e-68,1.48907524206673e-66
"Gstt1",78.588239986825,2.28795508312791,0.407611226297625,5.61308162169538,1.98754788182939e-08,1.01491231967829e-07
"Gm867",1517.31222101604,2.43410921608404,0.215022354430155,11.3202612004451,1.0416110446452e-29,2.02239415748424e-28
"Vpreb3",520.597164051373,2.45211342390301,0.16318121495369,15.0269344703611,4.89123018998413e-51,2.20736958844089e-49
"S100b",52.853385171109,2.14265723915825,0.394021856683861,5.43791468115787,5.39077759134132e-08,2.62857253869816e-07
"2610028H24Rik",2239.66758130939,2.26644763369144,0.12548518574268,18.061475705499,6.40862378314117e-73,6.09549355778769e-71
"Col6a1",115.283755347398,2.81908198030273,0.387210641776801,7.28048683622628,3.32617642761309e-13,2.59531564663393e-12
"Pcbp3",246.638436010087,-1.64884055347755,0.178286353343388,-9.24827123645188,2.2815276110891e-20,2.85723307828724e-19
"Casp14",73.1064398569582,-3.43574837950067,0.39618038195259,-8.67218200600306,4.23917344817252e-18,4.66712810103565e-17
"Gzmm",123.112011196002,1.72702432822564,0.637365660771199,2.70962876496354,0.00673585534800184,0.0146768789574846
"Bsg",101483.847378149,1.73425547609229,0.13195271628143,13.1430070177067,1.86658974708361e-39,5.40483828885791e-38
"Plk5",585.652288573033,2.32782319019436,0.318470581991775,7.30938215905444,2.68373493351122e-13,2.10716659251863e-12
"Matk",49.123721358788,-1.59416643279188,0.56129082042269,-2.84017905653858,0.00450882177171123,0.0102261656482458
"Tektip1",110.305187738398,2.61613256034958,0.316520653719044,8.26528231131407,1.3936453765301e-16,1.38425001444113e-15
"Smim24",182.553856755814,2.82546185374907,0.239123528198393,11.8159090200646,3.23035880051272e-32,7.01529364943716e-31
"Celf5",53.3907096238384,-1.51487099887005,0.41908125663665,-3.6147429045806,0.000300645821393086,0.00087200145774489
"Cfap54",2070.57029133202,2.77620356183406,0.334159309120578,8.30802400549699,9.73088458175021e-17,9.74904889963614e-16
"Dcn",5380.29538491356,1.58873530684125,0.206096080385462,7.70871189723666,1.27093960951972e-14,1.11173925796637e-13
"Lrriq1",691.346914095843,1.71303567627849,0.145194861543495,11.7981838893473,3.98826016393114e-32,8.62382356022405e-31
"Gm36283",29.3586473600196,1.75316595100285,0.652479014057731,2.68693078739807,0.00721118933889915,0.0156129885297474
"Caps2",352.798457002927,2.33269681885864,0.20462439580812,11.3998959393192,4.18619152175517e-30,8.27764291959693e-29
"Cpm",1001.26532818507,4.13716935700651,0.414026239863905,9.99252935844463,1.64334001008671e-23,2.42594436852486e-22
"Gm35696",60.021542725525,1.98877841727366,0.384468150697971,5.17280407665288,2.30606783229997e-07,1.03635129736256e-06
"Nxph4",565.882084673976,5.2407863416507,0.743536896259148,7.0484549832267,1.8091525875046e-12,1.34727180797915e-11
"Selenom",106.083419914481,1.50842235860897,0.332880192432101,4.53142720084389,5.8586526877603e-06,2.23291485142434e-05
"4921536K21Rik",274.592808335053,2.14003127978762,0.202990545162735,10.5425170323671,5.50066338608357e-26,9.21560416567044e-25
"Dusp18",3600.32077327382,1.79390317113833,0.0881303421404735,20.3551141135816,4.18275695360042e-92,7.48315136889371e-90
"Lif",1241.84491627707,1.7201044984592,0.103459669201064,16.6258457207739,4.52930018146401e-62,2.92130142176143e-60
"Aebp1",202.743034175601,3.441826825931,0.543464538544706,6.33312126518422,2.40250586177612e-10,1.50499616885251e-09
"Myl7",254.871297035749,4.82178474518771,0.545762469245655,8.8349511314919,1.00142026880704e-18,1.14443679084655e-17
"Gck",716.505704893385,2.46305138008788,0.293952948342998,8.37906676552154,5.33490070448324e-17,5.47629014938347e-16
"Abca13",419.069431593519,2.842649146228,0.198034657458935,14.3543013263598,1.00129507467484e-46,3.84845585222853e-45
"Gm12059",75.4742023058402,1.74305865242754,0.336824098371327,5.17498201837665,2.2793293175707e-07,1.02464136956184e-06
"4930505A04Rik",81.011483831458,2.27343831028736,0.339940871904471,6.68774630585238,2.26633570191986e-11,1.55945480441629e-10
"D630024D03Rik",249.044590237253,1.93323072628279,0.23436161677964,8.2489221266148,1.5982953997374e-16,1.57917049751832e-15
"Kcnmb1",73.7748188748715,2.34865696724156,0.495889815427231,4.73624763843574,2.17711540747621e-06,8.77620449129626e-06
"Tenm2",59.6819628730048,1.55060479403405,0.389345049439169,3.98259794562077,6.81660175506424e-05,0.000219029059600397
"Nipal4",58.4545910718695,-2.05923120431103,0.536975888271803,-3.83486716868878,0.0001256321706964,0.00038720267867627
"Cyfip2",2172.652365186,1.66095095749917,0.112289277322441,14.7917147309597,1.65678544390352e-49,7.09349619686099e-48
"Gm5431",104.771905356328,1.85654010673885,0.335433263619378,5.53475253678329,3.11668074504002e-08,1.5545130513263e-07
"Tgtp2",46.2222869339409,4.24820830774092,0.549298355514763,7.73388135080034,1.04316262142592e-14,9.16227228216756e-14
"Ifi47",413.428021705193,2.721266012039,0.504656924322058,5.39230887537048,6.95580675574847e-08,3.34716182918309e-07
"Scgb3a1",57206.6879267378,2.15760719859052,0.195821215654881,11.0182504555234,3.12065424317767e-28,5.69140679204781e-27
"Or2y7",363.634817341354,2.52607290042802,0.382111846903448,6.61082068221326,3.82195221170182e-11,2.58140664438e-10
"Tcf7",145.690560119963,-1.54220555322164,0.229576651455987,-6.71760626980529,1.84734035373131e-11,1.27758080238721e-10
"A430108G06Rik",93.7292551046704,2.58624228207855,0.381091235236065,6.78641239407281,1.14956254180808e-11,8.06518481712974e-11
"Slc22a4",222.27734390581,1.90280221805342,0.239950155832291,7.92998950741817,2.19164402570673e-15,2.01690302622907e-14
"P4ha2",5354.5064454992,2.22176891465987,0.0883447205674774,25.1488589288467,1.45440433322419e-139,8.74271532787723e-137
"Ccdc69",99.7617955560319,1.96538776417103,0.328787262149967,5.97768828183672,2.26326276372208e-09,1.28251556610918e-08
"Gm2a",7619.47160129697,2.18489847798992,0.0736743054776975,29.6561801814519,2.82304408780512e-193,7.07078442525589e-190
"Igtp",202.270678819396,1.70007661621547,0.246043001768766,6.90967271571989,4.85773111734744e-12,3.49793882278377e-11
"Fam183b",792.819088744587,1.71160660752453,0.149031094491894,11.4848959095421,1.57124592847015e-30,3.16948776014086e-29
"Trim17",179.579066084322,2.2392008547012,0.241687106691647,9.26487509140509,1.95305791107167e-20,2.45611332950503e-19
"Pld6",33.7537884518059,2.15386186670121,0.541994268677727,3.97395690540393,7.06883584222367e-05,0.000226891211099823
"Med9os",94.6751934776099,2.03655978617591,0.392642273466529,5.18680723854743,2.13929957643993e-07,9.6544726831049e-07
"Drc3",4003.51070277666,2.07211274762527,0.09783987909453,21.1786110817171,1.50401804244484e-99,3.32387987380309e-97
"Aldh3a1",27055.9765491336,-1.98045733344834,0.0708344454132753,-27.9589586943695,5.13020766903315e-172,7.70967608502301e-169
"Slc47a2",86.4246431110992,3.2832396182873,0.369810187467327,8.87817515459164,6.79661559163676e-19,7.82079166241326e-18
"Fbxw10",85.2262894197747,2.27786244405716,0.390644968739912,5.83102977469483,5.50863531475086e-09,2.97830829132375e-08
"Tekt3",60.3395593836725,1.7020405719692,0.501036555606758,3.39703870490652,0.000681193312621944,0.00184483206020591
"Hs3st3a1",44.6222759930775,-4.05192617701181,0.512968130029422,-7.89898229501979,2.81189815496631e-15,2.57038962730132e-14
"Dnah9",2399.69804071954,2.42285619681969,0.246714887410348,9.82047018828615,9.1913831464101e-23,1.29819648425048e-21
"Gas7",1426.67476126808,-1.54865144020495,0.120424009558286,-12.8599890161886,7.55874109548704e-38,2.04671641771134e-36
"Cfap52",1624.44282909262,1.81706946899036,0.248112267325804,7.32357770365422,2.41445681461159e-13,1.90369659024045e-12
"Dnah2",1508.60109709545,2.72261444675549,0.32669811169121,8.3337318133288,7.83332544760599e-17,7.92188525078215e-16
"Cd68",507.264493043283,2.08409780319592,0.14532286067895,14.3411559162749,1.21022769825447e-46,4.61606645923051e-45
"Slc35g3",140.844983474174,2.24526451260894,0.298939653556427,7.51076174036286,5.87842958679406e-14,4.86191743700282e-13
"Fgf11",277.136359184272,1.81686603314723,0.246830897665899,7.36077229523539,1.82849240754798e-13,1.45389332807571e-12
"Tmem95",175.406560596223,1.90080313255365,0.225373689037835,8.43400638587653,3.340284751869e-17,3.46909462688924e-16
"Kctd11",5099.87629003295,1.70193753716878,0.0805090543624832,21.1397034860948,3.43227339856025e-99,7.47539197587875e-97
"Alox12e",1232.99871139752,-2.01124710966572,0.119581652014068,-16.8190276333456,1.77040624326872e-63,1.20387624542273e-61
"Xaf1",197.369828582148,1.85574273328582,0.211696522014112,8.7660520618384,1.85040480507361e-18,2.07987160887407e-17
"Tekt1",1555.31414177585,2.23174529563192,0.130116985368676,17.151836782173,6.08968412689017e-66,4.50816616053722e-64
"Smtnl2",593.943818473912,3.22268626808377,0.410224026269978,7.8559178929292,3.96854992439481e-15,3.59923767433948e-14
"Ggt6",413.942339511779,1.80885741546402,0.156837865011049,11.5332953259507,8.96453619897635e-31,1.83042187497577e-29
"Rps12-ps19",52.2986920343633,2.34224272156174,0.45201720462716,5.18175568890946,2.19807005828464e-07,9.9077974912722e-07
"Doc2b",209.137065796273,2.11575604949558,0.258768051680037,8.17626455723246,2.92778781971071e-16,2.84597641362306e-15
"1700016K19Rik",1841.02921756677,1.98704020807735,0.109456532019976,18.1536923508111,1.20052838099181e-73,1.17918565421862e-71
"Aldoc",6439.20369561628,1.8742821741122,0.21530240495957,8.70534713471574,3.16604224130463e-18,3.51138618467351e-17
"Slc13a2",621.06914563063,3.42467981986174,0.511835989263055,6.69097111516645,2.21694424519183e-11,1.52686700810004e-10
"Sarm1",24.889418721012,-1.8459391867864,0.597102227216501,-3.09149606658071,0.00199150620822502,0.00491676610764015
"Nos2",174.508551453302,3.13438328809857,0.302980130410861,10.3451776981155,4.40099078944321e-25,7.10398384358245e-24
"Rhbdl3",456.824323182289,-1.64641878936477,0.216277875806489,-7.61251599695696,2.68810910910117e-14,2.28489274273599e-13
"Ccl2",91.4998898219822,-4.2116380237154,0.461272818155166,-9.13047085791789,6.82020077585209e-20,8.3193163359988e-19
"Slfn8",26.9593398747069,2.25647659296712,0.65159220908929,3.46301960258384,0.000534149479318736,0.00147694542322023
"Gas2l2",542.908243112739,1.88954775823715,0.157937980226206,11.9638592030292,5.49475710293389e-33,1.23800914157257e-31
"Mks1",1136.66861825405,2.22190936002043,0.141195977018245,15.736350333362,8.52191724419266e-56,4.49359201213078e-54
"Ankfn1",418.312895719127,2.3036999904875,0.183277203329118,12.5694846311609,3.10742917065195e-36,7.90159823630415e-35
"B230206L02Rik",45.3309866687581,2.10814181930732,0.512941821698423,4.10990434027579,3.95823056127235e-05,0.000133134039558641
"Mycbpap",1679.91271592236,2.72067740944157,0.126620558879054,21.4868535846563,2.06649510718494e-102,5.00891749528633e-100
"Col1a1",29.9477434393497,-1.56011188239027,0.570634628858258,-2.73399440463643,0.00625711077029133,0.0137473480491138
"Dlx4os",39.3406701676467,1.94079458260288,0.650995765742346,2.98127066984798,0.00287054955197782,0.00680741970445365
"Calcoco2",247.36450594603,3.24913425526749,0.2114190588379,15.3682183296383,2.67422473105721e-53,1.29222666425491e-51
"Ttll6",834.011475676079,3.36509483614573,0.154352610424661,21.8013471031526,2.25288340100316e-105,6.63849642162265e-103
"Gm11517",112.323893939697,2.61601882540725,0.341461771852672,7.66123484691564,1.84153755371892e-14,1.58593847319701e-13
"Lrrc46",1341.42281966607,2.26514272008488,0.1313357355543,17.2469641299443,1.17935629257657e-66,8.9062142536888e-65
"Gm11592",40.1278956428608,2.03165159388935,0.513301763822744,3.95800625885037,7.55779778357093e-05,0.000241041139837657
"Cacnb1",800.444074065677,1.75702182441253,0.117349445770106,14.9725617610042,1.10963272155342e-50,4.9045766292661e-49
"Csf3",1822.52787310981,2.64407115296627,0.122111072237751,21.6530008664426,5.6948906314361e-104,1.5282645787361e-101
"Med24",13652.0053233146,2.00514802878274,0.0794461097283362,25.2390964848913,1.4920753813214e-140,9.74909079586866e-138
"Igfbp4",31.1416826622395,2.40310971264842,0.547015456057196,4.39312945555445,1.11730549056144e-05,4.06361735531398e-05
"Krt10",346.22393540306,-1.92520748939636,0.210882701598492,-9.12928122981766,6.89555785061877e-20,8.3976048119205e-19
"Krt32",18.7832579531667,-3.03771080339512,0.705305505497527,-4.30694327453504,1.65526036423094e-05,5.90861110538304e-05
"Krt35",16.9550311987596,-2.14177340306171,0.822603999997886,-2.60365060596254,0.0092236732935742,0.0194982926228489
"Krt13",17142.1954974747,-2.68637933659639,0.346476787230366,-7.75341793622171,8.94516053734564e-15,7.89822987986077e-14
"Gm14206",58.9323770637838,2.37906919818466,0.374153016365657,6.35854608708971,2.03672279998982e-10,1.28550483990958e-09
"Fkbp10",180.50745141267,1.73029153791845,0.270275249623298,6.40196074309462,1.53394112824302e-10,9.78856359882638e-10
"Klhl10",36.6645664236104,1.60406920466084,0.465051353108672,3.44923027089012,0.000562187068344631,0.00154791998224315
"Odad4",1468.6793876057,2.24683936860771,0.10031153483518,22.3986142002458,4.06011962674983e-111,1.45274947025706e-108
"Dhx58",200.301844045496,1.5298470887184,0.224466284430169,6.81548720157272,9.39448376985918e-12,6.6219653889983e-11
"Arl4d",46.154137521721,-1.58850592303254,0.390535449253871,-4.06750763872378,4.75186513537226e-05,0.000157209611946215
"Etv4",139.491849301223,-3.84337343614255,0.373897311106438,-10.2792219199684,8.74305595135987e-25,1.39185005123979e-23
"Ccdc103",632.498128070055,1.93094385215751,0.168864507802917,11.4348709345787,2.79952685594182e-30,5.5769530890855e-29
"Myl4",857.521505104805,1.60499330847153,0.282873539886438,5.67388985592597,1.39590902745157e-08,7.24619028136173e-08
"Prr29",1088.9467961168,2.3664996020675,0.241016976215574,9.81880877947295,9.34411486204195e-23,1.31852918447668e-21
"1810010H24Rik",8064.77786449456,1.91457127259752,0.099604906216593,19.2216562950649,2.43860180402842e-82,3.24312459388842e-80
"Fam20a",133.148833218416,-2.52914558829332,0.275182589059102,-9.19079072895169,3.89964085716013e-20,4.81147806251252e-19
"Dnai2",4057.59262003252,2.48128048596561,0.107128310369652,23.1617625388081,1.10657479826249e-118,5.03927456614809e-116
"Kif19a",9781.51610133215,2.70349487045462,0.223805872943166,12.0796422135944,1.35307203799612e-33,3.13795780663669e-32
"Btbd17",506.940542799288,2.8787992468493,0.162290571865585,17.7385489111076,2.11322039113411e-70,1.83569225652967e-68
"Myo15b",387.389985029982,1.62499634191211,0.156291151157852,10.3972382945141,2.55223120918866e-25,4.15096651641635e-24
"Smim5",890.965689397152,1.73687617646059,0.170460865195582,10.1892957921324,2.21361846276595e-24,3.44371203503589e-23
"Galr2",19.5923843910217,-2.47427615790554,0.676507043940722,-3.65742852209288,0.000254758270211236,0.000747025811655502
"Foxj1",15773.6011464088,1.92009236766679,0.141129271426928,13.605202862972,3.72932201435218e-42,1.20525271465988e-40
"Mgat5b",80.407597126835,-1.5351600455949,0.347626518386068,-4.4161189218884,1.00488814077316e-05,3.68687963367654e-05
"Lgals3bp",7112.9926478199,2.92723047277526,0.0985697449751642,29.6970482526135,8.38295831988427e-194,2.51958195262442e-190
"Ccdc40",3738.10740276427,2.20502315345062,0.10235655954439,21.5425680900728,6.21632611164585e-103,1.58337201365786e-100
"Slc16a3",3449.40099707737,3.50228775783346,0.323413783944726,10.8291233450706,2.50542423045788e-27,4.44527926036849e-26
"Sectm1b",615.571905264228,2.21803491764587,0.160753058591737,13.7977773927089,2.62831826856141e-43,8.83632370021049e-42
"Sectm1a",24.081271595124,2.23393628345233,0.741336479942711,3.01339046963528,0.00258346279096394,0.00620394356385524
"Fn3k",142.949410033729,1.72900169405889,0.313144484617084,5.52141831963965,3.3627412763595e-08,1.66948384212523e-07
"Gm4755",69.8809508665621,1.85119249325376,0.372557465306163,4.96887773200968,6.73415134704838e-07,2.87584047864288e-06
"Cyria",28.3329109185849,-2.48916886171501,0.607585544730347,-4.0968204120454,4.18863594737072e-05,0.000140037421617546
"2410004P03Rik",2876.44015081322,2.36130217429584,0.114534657891344,20.6164860293724,1.95234106466004e-94,3.62219524934704e-92
"Atp6v1c2",1865.42304223464,2.12640716887108,0.110789990718519,19.1931342811787,4.22380105137549e-82,5.42523779487785e-80
"Rsad2",100.306266812172,1.98851225818952,0.71842295859984,2.76788517736821,0.00564213300059825,0.0125188210147631
"Sox11",64.6730239366766,-1.80726147495536,0.425175138913255,-4.25062829302464,2.13171689670187e-05,7.48717245221889e-05
"Gm45941",24.4922202258414,-1.53007081985725,0.564438913857494,-2.7107819505222,0.00671247523238345,0.0146301780699432
"4933406C10Rik",81.5964351221579,1.6408297140369,0.317877966559575,5.16182273277939,2.4455682145935e-07,1.09642002174556e-06
"Cdhr3",2949.20266463222,2.26527887806698,0.198103946255863,11.4347993610447,2.80183629375802e-30,5.5769530890855e-29
"Efcab10",364.494449848657,1.81650724252275,0.190983950947634,9.51130832464987,1.88279458046111e-21,2.46899100830449e-20
"Agr3",977.12717819376,2.60806380920621,0.129803407817597,20.0924140055793,8.59785281585011e-90,1.41987397930325e-87
"Lrrn3",57.5096152200164,-6.11541885668029,0.69389400654109,-8.81318875654268,1.2163549096643e-18,1.38480163503296e-17
"Akap6",247.785877880634,1.81455412395405,0.266286805558577,6.81428477144312,9.47338853442043e-12,6.67445301900001e-11
"Egln3",28318.0326437723,5.52216080467528,0.672252311933365,8.21441697804477,2.13197537899853e-16,2.09133981694451e-15
"Gm36634",50.4061915977723,2.3873683914202,0.441261759320761,5.41032242425699,6.29113780594356e-08,3.04095268406947e-07
"Gm2568",466.070305300755,2.68235729350989,0.174392960043306,15.3811099533134,2.19158184098851e-53,1.06932116579141e-51
"Lrr1",50.1210323732451,-1.87805619846547,0.422039672268969,-4.44995179805887,8.58895643347394e-06,3.1925510087125e-05
"Cdkl1",252.925594017956,2.06938398773543,0.240488556022667,8.60491668277298,7.63722153517769e-18,8.30478764331768e-17
"Pygl",409.765325010164,1.61487870469713,0.168933028265097,9.55928347038799,1.18574781928793e-21,1.57693966621761e-20
"Gm15283",72.247405213398,2.48523255124086,0.418536757572601,5.93790749862578,2.88682833898637e-09,1.61817442291261e-08
